W1,W2,W3,W4,F
tricks,department,antonio,maino,1
making,essential,medicines,and…,1
god,speedy,recovery,ji,1
pray,god,speedy,recovery,1
tie,various,unethical,rumor,1
try,tie,various,unethical,1
rumor,try,tie,various,1
tear,rumor,try,tie,1
crocodile,tear,rumor,try,1
start,crocodile,tear,rumor,1
know,start,crocodile,tear,1
waiting,cause,clean,ganga,1
items,waiting,cause,clean,1
tshirt,items,waiting,cause,1
order,tshirt,items,waiting,1
placed,order,tshirt,items,1
develop,more.india,known,world,1
also,develop,more.india,known,1
india,also,develop,more.india,1
stall,amdavad,shopping,fe…,1
people,speak,inclusive,development,1
next,pm,india,also,1
speak,inclusive,development,preach,1
united,namo,pm,again!👍,1
lets,united,namo,pm,1
entire,two,cause,sir,1
spend,entire,two,cause,1
india,currently,strong,leadership,1
like,india,currently,strong,1
country,like,india,currently,1
democratic,country,like,india,1
definately,democratic,country,like,1
suited,definately,democratic,country,1
choice,suited,definately,democratic,1
sure,choice,suited,definately,1
development.i,sure,choice,suited,1
exclusive,development.i,sure,choice,1
preach,exclusive,development.i,sure,1
development,preach,exclusive,development.i,1
inclusive,development,preach,exclusive,1
pm,india,also,develop,1
make,next,pm,india,1
department,antonio,maino,manufactured,1
ms,rakiya,edderham,secretary,1
name,list,even,started,1
miss,name,list,even,1
come,miss,name,list,1
offended,come,miss,name,1
dude,offended,come,miss,1
till,needs,unwavering,support,1
survive,till,needs,unwavering,1
managed,survive,till,needs,1
unlike,managed,survive,till,1
modi,unlike,managed,survive,1
government,modi,unlike,managed,1
lies,government,modi,unlike,1
major,lies,government,modi,1
many,major,lies,government,1
manufactured,many,major,lies,1
maino,manufactured,many,major,1
antonio,maino,manufactured,many,1
list,even,started,praising,1
rakiya,edderham,secretary,state,1
nation,make,next,pm,1
edderham,secretary,state,charge,1
ppl,nation,make,next,1
guj.if,ppl,nation,make,1
development,guj.if,ppl,nation,1
much,development,guj.if,ppl,1
entire,much,development,guj.if,1
kingdom,morocco,called,pm,1
economy,kingdom,morocco,called,1
digital,economy,kingdom,morocco,1
trade,digital,economy,kingdom,1
investment,trade,digital,economy,1
industry,investment,trade,digital,1
ministry,industry,investment,trade,1
trade,ministry,industry,investment,1
foreign,trade,ministry,industry,1
charge,foreign,trade,ministry,1
state,charge,foreign,trade,1
secretary,state,charge,foreign,1
vote,convince,others,vote,1
convince,others,vote,hope,1
prime,minister,purchases,jacket,1
heard,protesting,uninstalling,windows,1
ho,modi,ji,jai,1
jai,ho,modi,ji,1
mela🕉️😇,jai,ho,modi,1
attending,mela🕉️😇,jai,ho,1
people,attending,mela🕉️😇,jai,1
happy,people,attending,mela🕉️😇,1
shows,happy,people,attending,1
protesting,uninstalling,windows,installing,1
latest,heard,protesting,uninstalling,1
minister,purchases,jacket,khadi,1
scheme,latest,heard,protesting,1
execution,scheme,latest,heard,1
successful,execution,scheme,latest,1
government,successful,execution,scheme,1
shri,government,successful,execution,1
pm,shri,government,successful,1
congratulates,pm,shri,government,1
gates,congratulates,pm,shri,1
ji,jai,ho,yogi,1
jai,ho,yogi,ji,1
well,excellent,one,would,1
excellent,one,would,would,1
forgot,pls,make,people,1
names,forgot,pls,make,1
khimel,names,forgot,pls,1
samesar,khimel,names,forgot,1
rajasthan,samesar,khimel,names,1
going,rajasthan,samesar,khimel,1
work,going,rajasthan,samesar,1
construction,work,going,rajasthan,1
railway,construction,work,going,1
major,railway,construction,work,1
many,major,railway,construction,1
pro,rest,leftist,intelligent!!😉,1
acquaintance,pro,rest,leftist,1
friends,acquaintance,pro,rest,1
would,hunted,like,dog,1
would,would,hunted,like,1
one,would,would,hunted,1
lakhs,people,coming,years,1
initiative,lakhs,people,coming,1
great,initiative,lakhs,people,1
haters,stop,using,windows,1
shame,onwards,haters,stop,1
applauded,shame,onwards,haters,1
sanghi,applauded,shame,onwards,1
crap,thats,need,modi,1
muslim,crap,thats,need,1
digest,muslim,crap,thats,1
sit,digest,muslim,crap,1
hindu,sit,digest,muslim,1
normal,hindu,sit,digest,1
progress,leadership,whats,going,1
indias,progress,leadership,whats,1
yes,indias,progress,leadership,1
nods,yes,indias,progress,1
indirectly,nods,yes,indias,1
acknowledging,indirectly,nods,yes,1
makes,payment,using,card,1
festival,makes,payment,using,1
onwards,haters,stop,using,1
stop,using,windows,token,1
truth,great,initiative,lakhs,1
using,windows,token,protest,1
troll,truth,great,initiative,1
rw,troll,truth,great,1
sanghi,rw,troll,truth,1
call,sanghi,rw,troll,1
tak,proganda,chalaoge,sir,1
fails,tak,proganda,chalaoge,1
never,fails,tak,proganda,1
time,never,fails,tak,1
single,time,never,fails,1
every,single,time,never,1
predictions,every,single,time,1
wrong,predictions,every,single,1
record,wrong,predictions,every,1
strategist,record,wrong,predictions,1
election,strategist,record,wrong,1
guy,election,strategist,record,1
made,guy,election,strategist,1
pls,make,people,aware,1
make,people,aware,work,1
people,aware,work,done,1
left,last,yrs,never,1
can’t,loot,left,last,1
parties,can’t,loot,left,1
opposition,parties,can’t,loot,1
present,opposition,parties,can’t,1
cong,present,opposition,parties,1
developments,cong,present,opposition,1
means,developments,cong,present,1
money,means,developments,cong,1
money,money,means,developments,1
tax,money,money,means,1
loot,tax,money,money,1
india,loot,tax,money,1
destruction,india,loot,tax,1
role,destruction,india,loot,1
important,role,destruction,india,1
played,important,role,destruction,1
trending,politically,educated,manipulated,1
loot,left,last,yrs,1
even,mentally,retarded,cured,1
cared,people,trending,politically,1
mentally,retarded,cured,defective,1
thanks,prime,minister,narendra,1
mela,gets,recognition,thanks,1
govt,flagship,scheme,achieves,1
modi,govt,flagship,scheme,1
india,knows,deal,types,1
forces,india,knows,deal,1
india,forces,india,knows,1
tongues,india,forces,india,1
ipc,tongues,india,forces,1
years,corrupt,apathetic,lea…,1
goes,prime,minister,ji,1
credit,goes,prime,minister,1
sir,credit,goes,prime,1
thank,sir,credit,goes,1
exact,reason,voted,power,1
cured,defective,gene,syndrome,1
retarded,cured,defective,gene,1
people,trending,politically,educated,1
never,cared,people,trending,1
aware,work,done,last,1
serious,cause,mata,pm,1
great,work,dynamic,leadership,1
today,great,work,dynamic,1
seems,today,great,work,1
place,seems,today,great,1
keeping,place,seems,today,1
authorities,keeping,place,seems,1
help,authorities,keeping,place,1
hope,help,authorities,keeping,1
criticizes,government,actions,target,1
anyone,criticizes,government,actions,1
smaller,anyone,criticizes,government,1
ever,smaller,anyone,criticizes,1
getting,ever,smaller,anyone,1
india,getting,ever,smaller,1
dissent,india,getting,ever,1
room,dissent,india,getting,1
work,done,last,years,1
work,dynamic,leadership,pm,1
cause,mata,pm,modiji,1
aashirwad,mile,always,successful,1
even,gates,appreciates,pm,1
ka,aashirwad,mile,always,1
maa,ka,aashirwad,mile,1
apni,maa,ka,aashirwad,1
ko,apni,maa,ka,1
jis,ko,apni,maa,1
mai,hi,pm,dekhega,1
pappu,mai,hi,pm,1
wo,pappu,mai,hi,1
ho,wo,pappu,mai,1
ghulami,ho,wo,pappu,1
karni,ghulami,ho,wo,1
jise,karni,ghulami,ho,1
initiatives,jise,karni,ghulami,1
efforts,initiatives,jise,karni,1
pm,efforts,initiatives,jise,1
appreciates,pm,efforts,initiatives,1
gates,appreciates,pm,efforts,1
shopping,festival,makes,payment,1
amdavad,shopping,festival,makes,1
happen,let,us,wait,1
alike,actor,certain,aspects,1
communication,things,alike,actor,1
positive,communication,things,alike,1
years,positive,communication,things,1
last,years,positive,communication,1
progress,last,years,positive,1
videos,indias,progress,last,1
making,videos,indias,progress,1
willing,making,videos,indias,1
anyone,willing,making,videos,1
thats,reason,support,hence,1
manipulated,thats,reason,support,1
educated,manipulated,thats,reason,1
politically,educated,manipulated,thats,1
indian,pm,modi,via,1
every,indian,pm,modi,1
real,colours,worst,crook,1
shown,real,colours,worst,1
things,alike,actor,certain,1
actor,certain,aspects,film,1
nation,traitors,shown,real,1
certain,aspects,film,making,1
us,support,son,india,1
upto,us,support,son,1
indians,upto,us,support,1
fellow,indians,upto,us,1
knows,fellow,indians,upto,1
pm,taking,ganga,river,1
true,pm,taking,ganga,1
time,true,pm,taking,1
first,time,true,pm,1
feeling,first,time,true,1
youth,interest,indian,politics,1
generating,youth,interest,indian,1
successful,generating,youth,interest,1
definitely,successful,generating,youth,1
modi,definitely,successful,generating,1
anything,modi,definitely,successful,1
aspects,film,making,please,1
traitors,shown,real,colours,1
enemies,nation,traitors,shown,1
son,india,thats,making,1
home,minister,cm,arjun,1
p.v.narasimha,rao,home,minister,1
pm,p.v.narasimha,rao,home,1
rajiv,pm,p.v.narasimha,rao,1
instructions,rajiv,pm,p.v.narasimha,1
oral,instructions,rajiv,pm,1
escaped,oral,instructions,rajiv,1
anderson,escaped,oral,instructions,1
warren,anderson,escaped,oral,1
leak,warren,anderson,escaped,1
gas,leak,warren,anderson,1
think,gas,leak,warren,1
ill,think,gas,leak,1
anything,modi,definitely,succe…,1
question,like,rahul,gandy,1
stupid,question,like,rahul,1
pride,thank,gates,appreciation,1
purchases,jacket,khadi,village,1
rao,home,minister,cm,1
minister,cm,arjun,singh,1
propaganda,enemies,nation,traitors,1
cm,arjun,singh,make,1
openly,propaganda,enemies,nation,1
carrying,openly,propaganda,enemies,1
wow,carrying,openly,propaganda,1
gutter,wow,carrying,openly,1
lower,gutter,wow,carrying,1
even,lower,gutter,wow,1
fallen,even,lower,gutter,1
man,fallen,even,lower,1
fraud,man,fallen,even,1
actually,fraud,man,fallen,1
journalist,actually,fraud,man,1
known,journalist,actually,fraud,1
well,known,journalist,actually,1
amazing,well,known,journalist,1
quite,amazing,well,known,1
singh,make,jokes,peoples,1
arjun,singh,make,jokes,1
support,son,india,thats,1
india,thats,making,mark,1
extraordinary,happen,let,us,1
interest,wouldnt,come,much,1
like,used,interest,wouldnt,1
people,like,used,interest,1
common,people,like,used,1
exploit,common,people,like,1
wanted,exploit,common,people,1
govts,excellent,quick,action,1
successive,govts,excellent,quick,1
created,successive,govts,excellent,1
mess,created,successive,govts,1
cleaning,mess,created,successive,1
govt,cleaning,mess,created,1
insult,things,changed,since,1
compliment,insult,things,changed,1
whether,compliment,insult,things,1
figure,whether,compliment,insult,1
us,figure,whether,compliment,1
took,us,figure,whether,1
used,interest,wouldnt,come,1
wouldnt,come,much,would,1
toilets,india,took,us,1
come,much,would,instead,1
new,extraordinary,happen,let,1
something,new,extraordinary,happen,1
ji,something,new,extraordinary,1
india,ji,something,new,1
mr,india,ji,something,1
filmi,nayak,mr,india,1
meets,filmi,nayak,mr,1
ji,meets,filmi,nayak,1
india,ji,meets,filmi,1
mr,india,ji,meets,1
real,nayak,mr,india,1
article,post,research,data,1
news,article,post,research,1
picking,news,article,post,1
instead,picking,news,article,1
would,instead,picking,news,1
much,would,instead,picking,1
india,took,us,figure,1
phones,toilets,india,took,1
thats,making,mark,world,1
delivery,service,ever,seen,1
prime,importance,good,governance,1
courrupt,prime,importance,good,1
removal,courrupt,prime,importance,1
courrupt,removal,courrupt,prime,1
going,courrupt,removal,courrupt,1
great,going,courrupt,removal,1
term,make,powerful,india,1
another,term,make,powerful,1
deserves,another,term,make,1
pm,deserves,another,term,1
pm,pm,deserves,another,1
achievements,pm,pm,deserves,1
look,achievements,pm,pm,1
take,look,achievements,pm,1
world,making,motherland,proud,1
mark,world,making,motherland,1
making,mark,world,making,1
worst,delivery,service,ever,1
service,ever,seen,flipkart,1
report,phones,toilets,india,1
ever,seen,flipkart,time,1
un,report,phones,toilets,1
per,un,report,phones,1
said,per,un,report,1
report,said,per,un,1
news,report,said,per,1
still,news,report,said,1
desperation,retarded,child,jackals,1
great,desperation,retarded,child,1
long,product,need,time,1
took,long,product,need,1
order,took,long,product,1
never,order,took,long,1
prefer,never,order,took,1
guys,prefer,never,order,1
time,guys,prefer,never,1
flipkart,time,guys,prefer,1
seen,flipkart,time,guys,1
success,health,scheme,via,1
pm,inaugurate,slew,projects,1
worth,rs,crore,january,1
world,forecasts,indias,growth,1
ji,show,caste,general,1
success,ur,single,vote,1
huge,success,ur,single,1
coming,huge,success,ur,1
kgf,coming,huge,success,1
krish,kgf,coming,huge,1
indias,growth,rate,accelerate,1
forecasts,indias,growth,rate,1
rattled,gradually,modi,killing,1
respected,sir,hats,sweet,1
elements,rattled,gradually,modi,1
antiindia,elements,rattled,gradually,1
stopped,antiindia,elements,rattled,1
funding,stopped,antiindia,elements,1
means,putin,also,considering,1
held,means,putin,also,1
going,held,means,putin,1
guest,going,held,means,1
show,caste,general,elections,1
thankful,unprecedented,good,work,1
unprecedented,good,work,development,1
good,work,development,done,1
every,indian,leader,till,1
uncouth,every,indian,leader,1
get,ready,modi,wave,1
watch,never,vote,oppose,1
please,watch,never,vote,1
category,please,watch,never,1
general,category,please,watch,1
section,general,category,please,1
oppose,reservation,economically,weaker,1
see,oppose,reservation,economically,1
want,see,oppose,reservation,1
pillar,growth,development,solapur,1
one,pillar,growth,development,1
adding,one,pillar,growth,1
done,adding,one,pillar,1
development,done,adding,one,1
work,development,done,adding,1
main,guest,going,held,1
forum,main,guest,going,1
economic,forum,main,guest,1
minister,nitin,gadkari,asks,1
common,man,calling,ji,1
criticize,common,man,calling,1
dont,criticize,common,man,1
story,dont,criticize,common,1
ture,story,dont,criticize,1
moral,ture,story,dont,1
efforts,moral,ture,story,1
putting,efforts,moral,ture,1
everything,putting,efforts,moral,1
achieve,everything,putting,efforts,1
proved,achieve,everything,putting,1
one,proved,achieve,everything,1
couple,one,proved,achieve,1
working,couple,one,proved,1
hard,working,couple,one,1
sweet,hard,working,couple,1
hats,sweet,hard,working,1
union,minister,nitin,gadkari,1
nitin,gadkari,asks,private,1
eastern,economic,forum,main,1
gadkari,asks,private,players,1
attend,eastern,economic,forum,1
pm,attend,eastern,economic,1
invites,pm,attend,eastern,1
thanks,giving,right,jai,1
inaugurate,gangajal,project,soon,1
arrives,inaugurate,gangajal,project,1
modi,arrives,inaugurate,gangajal,1
updates,modi,arrives,inaugurate,1
live,updates,modi,arrives,1
agra,live,updates,modi,1
pm,agra,live,updates,1
waterways,clean,ganga,mission,1
expressways,waterways,clean,ganga,1
invest,expressways,waterways,clean,1
players,invest,expressways,waterways,1
private,players,invest,expressways,1
asks,private,players,invest,1
indian,leader,till,least,1
leader,till,least,common,1
till,least,common,trait,1
particularly,known,roles,involving,1
way,swiss,reason,rocks,1
laugh,way,swiss,reason,1
families,laugh,way,swiss,1
dynasty,families,laugh,way,1
politicians,dynasty,families,laugh,1
class,politicians,dynasty,families,1
middle,class,politicians,dynasty,1
poor,middle,class,politicians,1
years,poor,middle,class,1
story,years,poor,middle,1
old,story,years,poor,1
none,else,claim,except,1
also,none,else,claim,1
reason,vote,pm,rocks,1
india,vote,modi,ji,1
girls,india,vote,modi,1
shakti,girls,india,vote,1
whos,particularly,known,roles,1
known,roles,involving,extreme,1
great,hear,nutshell,meeting,1
roles,involving,extreme,violence,1
new,avenues,prosperity,region,1
opened,new,avenues,prosperity,1
connectivity,opened,new,avenues,1
deepened,connectivity,opened,new,1
northeast,deepened,connectivity,opened,1
developments,northeast,deepened,connectivity,1
recent,developments,northeast,deepened,1
dots,get,correct,sentance,1
interpreting,dots,get,correct,1
visualisation,interpreting,dots,get,1
great,visualisation,interpreting,dots,1
someone,removed,lollipops,mouth,1
like,someone,removed,lollipops,1
looters,like,someone,removed,1
reaction,looters,like,someone,1
amendment,reaction,looters,like,1
current,amendment,reaction,looters,1
yuva,shakti,girls,india,1
investment,sector,pmoindia,cmomaharashtra,1
least,common,trait,grace,1
winds,west,lok,election,1
activities,way,winds,west,1
political,activities,way,winds,1
west,political,activities,way,1
rule,sri,ji,pm,1
foreign,rule,sri,ji,1
indendence,foreign,rule,sri,1
got,indendence,foreign,rule,1
sense,got,indendence,foreign,1
true,sense,got,indendence,1
sections,educational,institutions,and…,1
uncultured,people,india,antics,1
impress,uncultured,people,india,1
trying,impress,uncultured,people,1
guy,trying,impress,uncultured,1
grace,guy,trying,impress,1
trait,grace,guy,trying,1
common,trait,grace,guy,1
way,winds,west,lok,1
west,lok,election,known,1
facilitating,investment,sector,pmoindia,1
lok,election,known,upcoming,1
kamal,nath,see,decide,1
man,kamal,nath,see,1
disgusting,man,kamal,nath,1
going,towards,economic,fugatives,1
great,going,towards,economic,1
conference,great,going,towards,1
press,conference,great,going,1
ls,press,conference,great,1
discussed,ls,press,conference,1
see,forecast,come,true,1
terms,see,forecast,come,1
modi,terms,see,forecast,1
elect,modi,terms,see,1
waiting,ji,campaign,agra,1
tax,lakhs,percent,reservation,1
income,tax,lakhs,percent,1
election,known,upcoming,days,1
sir,hats,sweet,hard,1
actually,nia,investigate,accounts,1
prosperity,region,via,mynt,1
happy,know,track,seems,1
us,support,police,man,1
let,us,support,police,1
ji,let,us,support,1
ji,ji,let,us,1
pm,ji,ji,let,1
sir,me&amp,family,always,1
track,seems,vigor,strength,1
know,track,seems,vigor,1
employment,lakh,employees,lakh,1
currency,actually,nia,investigate,1
creation,employment,lakh,employees,1
employers,creation,employment,lakh,1
incentivise,employers,creation,employment,1
launched,incentivise,employers,creation,1
yojana,launched,incentivise,employers,1
protsahan,yojana,launched,incentivise,1
rojgar,protsahan,yojana,launched,1
reach,euro,area,us,1
pm,ji,ji,gaining,1
ji,ji,gaining,east,1
pm,ji,ji,time,1
ji,ji,time,drop,1
really,think,hes,good,1
act,really,think,hes,1
selfless,act,really,think,1
done,selfless,act,really,1
hes,done,selfless,act,1
needed,hes,done,selfless,1
like,next,hrd,minister,1
leaders,like,next,hrd,1
need,leaders,like,next,1
ji,need,leaders,like,1
ji,ji,need,leaders,1
pm,ji,ji,need,1
good,work,help,us,1
jis,good,work,help,1
drop,jis,good,work,1
time,drop,jis,good,1
ji,time,drop,jis,1
likely,reach,euro,area,1
year,likely,reach,euro,1
last,year,likely,reach,1
worlds,fastest,growing,economies,1
india,one,worlds,fastest,1
reforms,india,one,worlds,1
structural,reforms,india,one,1
slew,structural,reforms,india,1
govts,slew,structural,reforms,1
shri,govts,slew,structural,1
pm,shri,govts,slew,1
thanks,pm,shri,govts,1
ppl,media,dont,see,1
govt,ppl,media,dont,1
done,govt,ppl,media,1
works,done,govt,ppl,1
many,works,done,govt,1
govt,many,works,done,1
kudos,govt,many,works,1
missions,kudos,govt,many,1
govt,missions,kudos,govt,1
one,worlds,fastest,growing,1
fastest,growing,economies,helped,1
rose,last,year,likely,1
growing,economies,helped,lift,1
gdp,rose,last,year,1
share,gdp,rose,last,1
asia’s,share,gdp,rose,1
us’,asia’s,share,gdp,1
eclipse,us’,asia’s,share,1
set,eclipse,us’,asia’s,1
india’s,set,eclipse,us’,1
clusters,ceiling,usd,mn,1
manufacturing,clusters,ceiling,usd,1
electronics,manufacturing,clusters,ceiling,1
grant,electronics,manufacturing,clusters,1
infrastructure,grant,electronics,manufacturing,1
cost,infrastructure,grant,electronics,1
provides,cost,infrastructure,grant,1
government,provides,cost,infrastructure,1
helped,lift,millions,poverty,1
economies,helped,lift,millions,1
think,hes,good,want,1
hes,good,want,knows,1
good,want,knows,good,1
ewss,civil,posts,services,1
decision,reservations,ewss,civil,1
historic,decision,reservations,ewss,1
qualify,historic,decision,reservations,1
look,qualify,historic,decision,1
inaugurate,projects,agra,jan,1
modi,inaugurate,projects,agra,1
pm,modi,inaugurate,projects,1
tourism,taj,city,namo,1
project,tourism,taj,city,1
water,project,tourism,taj,1
drinking,water,project,tourism,1
gangajal,drinking,water,project,1
live,gangajal,drinking,water,1
agra,live,gangajal,drinking,1
modi,agra,live,gangajal,1
pm,modi,agra,live,1
mouth,ppl,tried,force,1
reservations,ewss,civil,posts,1
civil,posts,services,government,1
fellow,shut,mouth,ppl,1
posts,services,government,india,1
foreign,currency,actually,nia,1
accounts,foreign,currency,actually,1
ngos,accounts,foreign,currency,1
via,ngos,accounts,foreign,1
given,via,ngos,accounts,1
payments,given,via,ngos,1
shut,payments,given,via,1
mouth,shut,payments,given,1
keep,mouth,shut,payments,1
heavily,keep,mouth,shut,1
paid,heavily,keep,mouth,1
paid,paid,heavily,keep,1
news,paid,paid,heavily,1
every,news,paid,paid,1
india,admissions,educational,institutions,1
government,india,admissions,educational,1
services,government,india,admissions,1
shut,mouth,ppl,tried,1
wow,fellow,shut,mouth,1
pm,modi,pm,india,1
amendment,also,passed,lower,1
congratulations,nationality,amendment,also,1
new,must,present,parliament,1
reservation,limit,reservation,increase,1
category,reservation,limit,reservation,1
economic,category,reservation,limit,1
new,economic,category,reservation,1
introduce,new,economic,category,1
amendment,introduce,new,economic,1
constitutional,amendment,introduce,new,1
modi,constitutional,amendment,introduce,1
comment,modi,constitutional,amendment,1
research,comment,modi,constitutional,1
please,research,comment,modi,1
logic,please,research,comment,1
reservation,logic,please,research,1
remove,reservation,logic,please,1
govt,remove,reservation,logic,1
nationality,amendment,also,passed,1
also,passed,lower,house,1
sections,educational,institutions,employ…,1
passed,lower,house,minorities,1
ji,show,caste,gener…,1
quota,via,namo,app,1
passing,quota,via,namo,1
mps,passing,quota,via,1
lok,mps,passing,quota,1
thanks,lok,mps,passing,1
pm,thanks,lok,mps,1
vikas,pm,thanks,lok,1
saath,vikas,pm,thanks,1
committed,saath,vikas,pm,1
pakistan,get,indian,citizenship/nationality,1
afganistan,pakistan,get,indian,1
sikhs,afganistan,pakistan,get,1
hindus,sikhs,afganistan,pakistan,1
minorities,hindus,sikhs,afganistan,1
house,minorities,hindus,sikhs,1
lower,house,minorities,hindus,1
avenues,prosperity,region,via,1
refreshing,memories,election,time,1
rs,crore,january,via,1
modi,rockstar,mr,prime,1
particular,anti,govt,years,1
one,particular,anti,govt,1
general,catagory,jai,ho,1
weak,general,catagory,jai,1
economically,weak,general,catagory,1
passes,economically,weak,general,1
mr,prime,minister,thank,1
rockstar,mr,prime,minister,1
ghar,modi,rockstar,mr,1
cement,sector,witnessed,growth,1
ghar,ghar,modi,rockstar,1
say,modi,ram,mandir,1
openly,say,modi,ram,1
say,openly,say,modi,1
proud,say,openly,say,1
iam,proud,say,openly,1
want,iam,proud,say,1
means,want,iam,proud,1
anti,govt,years,supply,1
govt,years,supply,chain,1
years,supply,chain,real,1
supply,chain,real,estate,1
jayega,toh,modi,ko,1
vote,jayega,toh,modi,1
mera,vote,jayega,toh,1
forth,mera,vote,jayega,1
came,forth,mera,vote,1
words,came,forth,mera,1
morning,words,came,forth,1
finally,morning,words,came,1
issues,finally,morning,words,1
specific,issues,finally,morning,1
talking,specific,issues,finally,1
impacted,talking,specific,issues,1
seems,impacted,talking,specific,1
sector,seems,impacted,talking,1
estate,sector,seems,impacted,1
real,estate,sector,seems,1
chain,real,estate,sector,1
neutral,months,engagement,get…,1
wings,antinationals,antihindu,universites,1
cut,wings,antinationals,antihindu,1
must,given,chance,continue,1
next,term,must,given,1
surely,next,term,must,1
term,surely,next,term,1
next,term,surely,next,1
concede,next,term,surely,1
government,concede,next,term,1
raise,government,concede,next,1
may,raise,government,concede,1
like,may,raise,government,1
voices,like,may,raise,1
many,voices,like,may,1
step,many,voices,like,1
frist,step,many,voices,1
thanks,mp,specially,pm,1
passed,thanks,mp,specially,1
historic,passed,thanks,mp,1
today,forever,mohan,gangolli,1
term,must,given,chance,1
given,chance,continue,second,1
rightly,cut,wings,antinationals,1
chance,continue,second,term,1
done,rightly,cut,wings,1
well,done,rightly,cut,1
decisions,always,love,pm,1
patriot,decisions,always,love,1
true,patriot,decisions,always,1
warming,chairs,news,hour,1
intellectuals,warming,chairs,news,1
eminent,intellectuals,warming,chairs,1
india,eminent,intellectuals,warming,1
reality,india,eminent,intellectuals,1
ground,reality,india,eminent,1
knows,ground,reality,india,1
even,knows,ground,reality,1
vote,surely,take,note,1
term,vote,surely,take,1
second,term,vote,surely,1
continue,second,term,vote,1
toh,modi,ko,hi,1
neutral,months,engagement,get,1
months,engagement,get,pro,1
reservation,must,economic,conditions,1
forward,caste,reservation,must,1
poor,forward,caste,reservation,1
caste,poor,forward,caste,1
element,joining,hands,defeat,1
devilish,element,joining,hands,1
evil,devilish,element,joining,1
every,evil,devilish,element,1
dirtier,every,evil,devilish,1
getting,dirtier,every,evil,1
govt,good,poors,farmers,1
mgnrega.our,govt,good,poors,1
poors,mgnrega.our,govt,good,1
diamonds,poors,mgnrega.our,govt,1
stone,diamonds,poors,mgnrega.our,1
turns,stone,diamonds,poors,1
governance,turns,stone,diamonds,1
good,governance,turns,stone,1
caste,reservation,must,economic,1
article,says,lot,much,1
payer,money,looted,corporate,1
says,lot,much,diplomacy,1
sikhs,come,together,keep,1
jains,sikhs,come,together,1
hindus,jains,sikhs,come,1
differences,hindus,jains,sikhs,1
irrespective,differences,hindus,jains,1
sir,irrespective,differences,hindus,1
true,sir,irrespective,differences,1
dont,read,type,news,1
parties,dont,read,type,1
opposition,parties,dont,read,1
indian,opposition,parties,dont,1
think,indian,opposition,parties,1
citizenship,nonmuslims,pakistan,afghanistan,1
indian,citizenship,nonmuslims,pakistan,1
diplomacy,changed,improved,era,1
much,diplomacy,changed,improved,1
lot,much,diplomacy,changed,1
modis,good,governance,turns,1
tax,payer,money,looted,1
engagement,get,pro,modi,1
lets,learn,apply,wisdom,1
example,glitters,gold,case,1
silly,ardently,support,goofing,1
rhetorics,silly,ardently,support,1
indulge,rhetorics,silly,ardently,1
urself,indulge,rhetorics,silly,1
parlimentarian,urself,indulge,rhetorics,1
could,understand,pain,lutyens😆,1
moreh,ne,part,india,1
immigrants,moreh,ne,part,1
rohingya,immigrants,moreh,ne,1
illegal,rohingya,immigrants,moreh,1
second,illegal,rohingya,immigrants,1
sends,second,illegal,rohingya,1
govt,sends,second,illegal,1
modi,govt,sends,second,1
pro,modi,msgs,wa,1
get,pro,modi,msgs,1
glitters,gold,case,shame,1
learn,apply,wisdom,ultimate,1
ensure,tax,payer,money,1
apply,wisdom,ultimate,purpose,1
political,ensure,tax,payer,1
sheer,political,ensure,tax,1
modi,sheer,political,ensure,1
har,modi,sheer,political,1
har,har,modi,sheer,1
nation,stronger,meet,challenges,1
make,nation,stronger,meet,1
eventually,make,nation,stronger,1
inclusion,eventually,make,nation,1
strive,inclusion,eventually,make,1
agendas,strive,inclusion,eventually,1
vested,agendas,strive,inclusion,1
individual,vested,agendas,strive,1
propoganda,individual,vested,agendas,1
purpose,propoganda,individual,vested,1
ultimate,purpose,propoganda,individual,1
wisdom,ultimate,purpose,propoganda,1
sorry,today,forever,mohan,1
industries,cement,sector,witnessed,1
memories,election,time,crucial,1
vision,changes,like,one,1
dates,see,many,holidays,1
polling,dates,see,many,1
holidays,polling,dates,see,1
family,holidays,polling,dates,1
dont,family,holidays,polling,1
kindly,dont,family,holidays,1
indians,kindly,dont,family,1
dear,indians,kindly,dont,1
india,vision,changes,like,1
core,industries,cement,sector,1
pm,india,vision,changes,1
lose,pm,india,vision,1
try,lose,pm,india,1
cm,try,lose,pm,1
good,cm,try,lose,1
lost,good,cm,try,1
financial,condition,rather,caste,1
reservation,financial,condition,rather,1
see,many,holidays,polling,1
many,holidays,polling,season,1
holidays,polling,season,kindly,1
polling,season,kindly,avoid,1
regarding,pm,modi,sir,1
words,regarding,pm,modi,1
pms,words,regarding,pm,1
canadian,pms,words,regarding,1
former,canadian,pms,words,1
jan,jan,jan,hearing,1
days,jan,jan,jan,1
packed,days,jan,jan,1
action,packed,days,jan,1
miss,polling,regret,lifetime,1
days,miss,polling,regret,1
polling,days,miss,polling,1
dates,polling,days,miss,1
marriage,dates,polling,days,1
avoid,marriage,dates,polling,1
kindly,avoid,marriage,dates,1
season,kindly,avoid,marriage,1
think,reservation,financial,condition,1
govt,think,reservation,financial,1
voting,govt,think,reservation,1
cell,nothing,dont,enter,1
listen,ur,cell,nothing,1
propagate,listen,ur,cell,1
soon,propagate,listen,ur,1
advertising,soon,propagate,listen,1
